ID pot;Time (days);Initial CO2 (ppm);Final CO2 (ppm);Time final (h);Sites;Depth (cm);Repetition;Temperature (°C);Pot weight (g);Soil weight (g);Water volume (ml);Water content (%);Bulk density (g/cm3);Carbone(%);pHCaCl2;Temperature (K);Total carbon (Mg/ha);Molar Volume (L/mol);Headspace Volume (mL);Dry soil weight (g);CO2 emission (ug/h/g);CO2 emission (mg/kg);CO2 emission (Mg/ha);K;lnK;1/T
50;35;486,092201082500;607,027128095785;24,17;A9;20;4;20;249,63;129,43;-6,5;29,4;1,42;1,2;4,0;293;17,04;24,0428006908463;158,852112676056;91,37758;4,34134829121040e-03;3,64673256461673700;5,17836024175577e-03;8,68401616112184e-06;-11,65402644492718;0,00341296928327645
50;49;466,967036247335;983,628144989339;24,59;A9;20;4;20;249,63;129,43;-6,5;29,4;1,42;1,2;4,0;293;17,04;24,0428006908463;158,852112676056;91,37758;1,82304242552859e-02;21,43897892421624007;3,04433500723871e-02;3,64934574955495e-05;-10,21837756013971;0,00341296928327645
50;63;509,647668614820;1027,800307154130;23,06;A9;20;4;20;249,63;129,43;-6,5;29,4;1,42;1,2;4,0;293;17,04;24,0428006908463;158,852112676056;91,37758;1,94961089787945e-02;29,47811677593729485;4,18589258218310e-02;3,90401889158710e-05;-10,15091895739751;0,00341296928327645
50;77;489,986847687739;966,441323716589;22,97;A9;20;4;20;249,63;129,43;-6,5;29,4;1,42;1,2;4,0;293;17,04;24,0428006908463;158,852112676056;91,37758;1,79974074450588e-02;33,25920895846871872;4,72280767210256e-02;3,60447888780161e-05;-10,23074825730297;0,00341296928327645
50;91;503,544742831133;1070,014883932640;24,79;A9;20;4;20;249,63;129,43;-6,5;29,4;1,42;1,2;4,0;293;17,04;24,0428006908463;158,852112676056;91,37758;1,98266814481459e-02;43,30147228275073701;6,14880906415060e-02;3,97250791797392e-05;-10,13352785234678;0,00341296928327645
50;105;453,911019373825;978,429828218813;26,14;A9;20;4;20;249,63;129,43;-6,5;29,4;1,42;1,2;4,0;293;17,04;24,0428006908463;158,852112676056;91,37758;1,74102503374831e-02;43,87383085045736664;6,23008398076495e-02;3,48843107869799e-05;-10,26347337748374;0,00341296928327645
51;7;537,626089780015;757,790020388076;23,14;A9;30;1;20;247,06;113,54;10,9;13,5;1,38;1,0;4,2;293;13,80;24,0428006908463;167,724637681159;98,21210;8,10981356371172e-03;1,36244867870356878;1,88017917661092e-03;1,94648785779153e-05;-10,84689881489124;0,00341296928327645
51;14;488,758853341780;680,690006335128;25,27;A9;30;1;20;247,06;113,54;10,9;13,5;1,38;1,0;4,2;293;13,80;24,0428006908463;167,724637681159;98,21210;6,47393426231210e-03;2,17524191213686446;3,00183383874887e-03;1,55391323594222e-05;-11,07214904731049;0,00341296928327645
51;21;482,016573414717;569,249497797357;25,31;A9;30;1;20;247,06;113,54;10,9;13,5;1,38;1,0;4,2;293;13,80;24,0428006908463;167,724637681159;98,21210;2,93776019177952e-03;1,48063113665687940;2,04327096858649e-03;7,05114648050998e-06;-11,86232033301258;0,00341296928327645
51;35;472,897244546498;605,393234377563;24,17;A9;30;1;20;247,06;113,54;10,9;13,5;1,38;1,0;4,2;293;13,80;24,0428006908463;167,724637681159;98,21210;4,67255194756206e-03;3,92494363595212992;5,41642221761394e-03;1,12163259905353e-05;-11,39814016331773;0,00341296928327645
51;49;491,268272921109;602,260469083156;24,59;A9;30;1;20;247,06;113,54;10,9;13,5;1,38;1,0;4,2;293;13,80;24,0428006908463;167,724637681159;98,21210;3,84735242895704e-03;4,52448645645348169;6,24379130990580e-03;9,23573533505809e-06;-11,59243032267970;0,00341296928327645
51;63;505,741819888230;593,029478264579;23,06;A9;30;1;20;247,06;113,54;10,9;13,5;1,38;1,0;4,2;293;13,80;24,0428006908463;167,724637681159;98,21210;3,22642515426285e-03;4,87835483324542896;6,73212966987869e-03;7,74530974233225e-06;-11,76842309234093;0,00341296928327645
51;77;503,757530759440;619,790581247348;22,97;A9;30;1;20;247,06;113,54;10,9;13,5;1,38;1,0;4,2;293;13,80;24,0428006908463;167,724637681159;98,21210;4,30574959642868e-03;7,95702525420019402;1,09806948507963e-02;1,03379125286470e-05;-11,47969259237470;0,00341296928327645
51;91;501,164360491580;665,503823395539;24,79;A9;30;1;20;247,06;113,54;10,9;13,5;1,38;1,0;4,2;293;13,80;24,0428006908463;167,724637681159;98,21210;5,65058472770347e-03;12,34087704530437790;1,70304103225200e-02;1,35697782179762e-05;-11,20766542780476;0,00341296928327645
51;105;433,169950134881;565,572298198799;26,14;A9;30;1;20;247,06;113,54;10,9;13,5;1,38;1,0;4,2;293;13,80;24,0428006908463;167,724637681159;98,21210;4,31735895784565e-03;10,87974457377102588;1,50140475118040e-02;1,03673022020180e-05;-11,47685372366541;0,00341296928327645
27;7;562,942316746489;727,356914370079;23,14;A9;30;2;20;243,58;113,21;11,2;13,2;1,38;0,5;3,9;293;6,90;24,0428006908463;167,963768115942;98,26628;6,06155852445206e-03;1,01834183210794693;1,40531172830897e-03;2,90984442342619e-05;-10,44482584795615;0,00341296928327645
27;14;476,413430471967;612,417389927146;25,27;A9;30;2;20;243,58;113,21;11,2;13,2;1,38;0,5;3,9;293;6,90;24,0428006908463;167,963768115942;98,26628;4,59148947861091e-03;1,54274046481326588;2,12898184144231e-03;2,20425502656628e-05;-10,72253586959029;0,00341296928327645
27;21;482,546854866056;553,759233480176;25,31;A9;30;2;20;243,58;113,21;11,2;13,2;1,38;0,5;3,9;293;6,90;24,0428006908463;167,963768115942;98,26628;2,40032821610094e-03;1,20976542091487294;1,66947628086252e-03;1,15229695025081e-05;-11,37116816659839;0,00341296928327645
27;35;510,399294735116;600,315105789733;24,17;A9;30;2;20;243,58;113,21;11,2;13,2;1,38;0,5;3,9;293;6,90;24,0428006908463;167,963768115942;98,26628;3,17370604413436e-03;2,66591307707285985;3,67896004636055e-03;1,52378516517294e-05;-11,09172798537695;0,00341296928327645
27;49;466,253262260128;559,357782515992;24,59;A9;30;2;20;243,58;113,21;11,2;13,2;1,38;0,5;3,9;293;6,90;24,0428006908463;167,963768115942;98,26628;3,23012642906429e-03;3,79862868057960457;5,24210757919985e-03;1,55104994686365e-05;-11,07399337828747;0,00341296928327645
27;63;510,276566699373;585,055159762809;23,06;A9;30;2;20;243,58;113,21;11,2;13,2;1,38;0,5;3,9;293;6,90;24,0428006908463;167,963768115942;98,26628;2,76646557348697e-03;4,18289594711230528;5,77239640701498e-03;1,32845923345918e-05;-11,22890566536621;0,00341296928327645
27;77;475,535002121341;478,379126007637;22,97;A9;30;2;20;243,58;113,21;11,2;13,2;1,38;0,5;3,9;293;6,90;24,0428006908463;167,963768115942;98,26628;1,05631828581348e-04;0,19520761921833152;2,69386514521297e-04;5,07042675115226e-07;-14,49467066507257;0,00341296928327645
27;91;504,781474738279;639,404142011834;24,79;A9;30;2;20;243,58;113,21;11,2;13,2;1,38;0,5;3,9;293;6,90;24,0428006908463;167,963768115942;98,26628;4,63285755727058e-03;10,11816090507895716;1,39630620490090e-02;2,22602471553159e-05;-10,71270810906459;0,00341296928327645
27;105;496,204406114608;584,274224482989;26,14;A9;30;2;20;243,58;113,21;11,2;13,2;1,38;0,5;3,9;293;6,90;24,0428006908463;167,963768115942;98,26628;2,87427819835640e-03;7,24318105985813787;9,99558986260423e-03;1,38065380938557e-05;-11,19036830307994;0,00341296928327645
8;7;481,987726276484;707,626792744657;23,14;A9;30;3;20;254,50;118,73;5,7;18,7;1,38;0,5;4,3;293;6,90;24,0428006908463;163,963768115942;96,52749;8,26692516943366e-03;1,38884342846485453;1,91660393128150e-03;3,96867529370767e-05;-10,13449310512124;0,00341296928327645
8;14;478,645454545455;643,743569844789;25,27;A9;30;3;20;254,50;118,73;5,7;18,7;1,38;0,5;4,3;293;6,90;24,0428006908463;163,963768115942;96,52749;5,53898182975259e-03;1,86109789479686993;2,56831509481968e-03;2,65920621329734e-05;-10,53489780276518;0,00341296928327645
8;21;475,267022719566;596,929383259912;25,31;A9;30;3;20;254,50;118,73;5,7;18,7;1,38;0,5;4,3;293;6,90;24,0428006908463;163,963768115942;96,52749;4,07527725162219e-03;2,05393973481758652;2,83443683404827e-03;1,95653496878839e-05;-10,84175042932674;0,00341296928327645
8;35;571,119083155650;708,336337543054;24,17;A9;30;3;20;254,50;118,73;5,7;18,7;1,38;0,5;4,3;293;6,90;24,0428006908463;163,963768115942;96,52749;4,81310284462673e-03;4,04300638948645652;5,57934881749131e-03;2,31122392070964e-05;-10,67514824494492;0,00341296928327645
8;49;472,076332622601;649,874115138593;24,59;A9;30;3;20;254,50;118,73;5,7;18,7;1,38;0,5;4,3;293;6,90;24,0428006908463;163,963768115942;96,52749;6,13000569913478e-03;7,20888670218250205;9,94826364901185e-03;2,94452592139952e-05;-10,43297763827841;0,00341296928327645
8;63;516,292180367732;665,453948210401;23,06;A9;30;3;20;254,50;118,73;5,7;18,7;1,38;0,5;4,3;293;6,90;24,0428006908463;163,963768115942;96,52749;5,48392221200076e-03;8,29169038454514151;1,14425327306723e-02;2,63446768504980e-05;-10,54424432044400;0,00341296928327645
8;77;474,754263894782;627,513364446330;22,97;A9;30;3;20;254,50;118,73;5,7;18,7;1,38;0,5;4,3;293;6,90;24,0428006908463;163,963768115942;96,52749;5,63818295402355e-03;10,41936209903552424;1,43787196966690e-02;2,70915156244495e-05;-10,51628995568591;0,00341296928327645
8;91;504,662812926718;562,592353208921;24,79;A9;30;3;20;254,50;118,73;5,7;18,7;1,38;0,5;4,3;293;6,90;24,0428006908463;163,963768115942;96,52749;1,98114663952521e-03;4,32682426072306381;5,97101747979783e-03;9,51362084021880e-06;-11,56278601357377;0,00341296928327645
8;105;429,617223902559;560,663650767178;26,14;A9;30;3;20;254,50;118,73;5,7;18,7;1,38;0,5;4,3;293;6,90;24,0428006908463;163,963768115942;96,52749;4,25023230073925e-03;10,71058539786291952;1,47806078490508e-02;2,04229970868871e-05;-10,79884898386810;0,00341296928327645
28;7;485,708450361231;773,567421259842;23,14;A9;30;4;20;249,74;131,00;-6,6;31,0;1,38;0,5;4,2;293;6,90;24,0428006908463;155,072463768116;90,39000;1,06518956723771e-02;1,78951847295935629;2,46953549268391e-03;5,11382510578749e-05;-9,88097778778899;0,00341296928327645
28;14;485,857665505226;546,806224263541;25,27;A9;30;4;20;249,74;131,00;-6,6;31,0;1,38;0,5;4,2;293;6,90;24,0428006908463;155,072463768116;90,39000;2,06523125413730e-03;0,69391770139013353;9,57606427918384e-04;9,91379797175974e-06;-11,52158303664900;0,00341296928327645
28;21;481,493040013564;701,674792951542;25,31;A9;30;4;20;249,74;131,00;-6,6;31,0;1,38;0,5;4,2;293;6,90;24,0428006908463;155,072463768116;90,39000;7,44902908774232e-03;3,75431066022212967;5,18094871110654e-03;3,57687700097642e-05;-10,23843539136887;0,00341296928327645
28;35;509,690265704445;720,218697720190;24,17;A9;30;4;20;249,74;131,00;-6,6;31,0;1,38;0,5;4,2;293;6,90;24,0428006908463;155,072463768116;90,39000;7,45838153235434e-03;6,26504048717764395;8,64575587230515e-03;3,58226790986162e-05;-10,23692937075572;0,00341296928327645
28;49;473,850788912580;589,299530916844;24,59;A9;30;4;20;249,74;131,00;-6,6;31,0;1,38;0,5;4,2;293;6,90;24,0428006908463;155,072463768116;90,39000;4,02013989880845e-03;4,72768452099873215;6,52420463897825e-03;1,93058001265505e-05;-10,85510498251020;0,00341296928327645
28;63;552,485474169191;650,127468964635;23,06;A9;30;4;20;249,74;131,00;-6,6;31,0;1,38;0,5;4,2;293;6,90;24,0428006908463;155,072463768116;90,39000;3,62566630700963e-03;5,48200745619855478;7,56517028955401e-03;1,74127456990958e-05;-10,95830810845707;0,00341296928327645
28;77;505,801781926177;607,839838778108;22,97;A9;30;4;20;249,74;131,00;-6,6;31,0;1,38;0,5;4,2;293;6,90;24,0428006908463;155,072463768116;90,39000;3,80374745462589e-03;7,02932529614865231;9,70046890868514e-03;1,82708339571460e-05;-10,91020454235744;0,00341296928327645
28;91;510,423623122440;627,189940828403;24,79;A9;30;4;20;249,74;131,00;-6,6;31,0;1,38;0,5;4,2;293;6,90;24,0428006908463;155,072463768116;90,39000;4,03321662118512e-03;8,80854510066829910;1,21557922389223e-02;1,93765126861400e-05;-10,85144891164913;0,00341296928327645
28;105;433,300498651189;578,647973649099;26,14;A9;30;4;20;249,74;131,00;-6,6;31,0;1,38;0,5;4,2;293;6,90;24,0428006908463;155,072463768116;90,39000;4,76115585977150e-03;11,99811276662418535;1,65573956179414e-02;2,28810120157659e-05;-10,68520316097256;0,00341296928327645
39;7;486,704943583083;10495,817227924599;23,14;PF45;10;1;20;245,10;124,71;23,8;24,7;0,93;1,6;3,7;293;14,88;24,0428006908463;115,903225806452;93,90663;2,66457325473858e-01;44,76483067960809592;4,16312925320355e-02;4,00246154389531e-04;-7,82343081415477;0,00341296928327645
39;14;508,655717453278;9450,899398162810;25,27;PF45;10;1;20;245,10;124,71;23,8;24,7;0,93;1,6;3,7;293;14,88;24,0428006908463;115,903225806452;93,90663;2,17990072721552e-01;73,24466443444164554;6,81175379240307e-02;3,27735835903340e-04;-8,02330265241498;0,00341296928327645
39;21;483,102560189895;6086,857568281940;25,31;PF45;10;1;20;245,10;124,71;23,8;24,7;0,93;1,6;3,7;293;14,88;24,0428006908463;115,903225806452;93,90663;1,36389975883345e-01;68,74054784520586736;6,39287094960415e-02;2,05025704219964e-04;-8,49237520024724;0,00341296928327645
39;35;579,499860587174;4368,721428571430;24,17;PF45;10;1;20;245,10;124,71;23,8;24,7;0,93;1,6;3,7;293;14,88;24,0428006908463;115,903225806452;93,90663;9,65759097583141e-02;81,12376419698388474;7,54451007031950e-02;1,45232357666766e-04;-8,83717563145605;0,00341296928327645
39;49;467,291940298508;6111,363837953090;24,59;PF45;10;1;20;245,10;124,71;23,8;24,7;0,93;1,6;3,7;293;14,88;24,0428006908463;115,903225806452;93,90663;1,41393506987423e-01;166,27876421721001066;1,54639250722005e-01;2,13200021741276e-04;-8,45327976369662;0,00341296928327645
39;63;474,482871891131;4150,295038607570;23,06;PF45;10;1;20;245,10;124,71;23,8;24,7;0,93;1,6;3,7;293;14,88;24,0428006908463;115,903225806452;93,90663;9,81950206278239e-02;148,47087118926972948;1,38077910206021e-01;1,47980183588475e-04;-8,81843218783732;0,00341296928327645
39;77;476,735214255409;3524,096733135340;22,97;PF45;10;1;20;245,10;124,71;23,8;24,7;0,93;1,6;3,7;293;14,88;24,0428006908463;115,903225806452;93,90663;8,17256609634742e-02;151,02902146050038823;1,40456989958265e-01;1,23170733943754e-04;-9,00193908424197;0,00341296928327645
39;91;510,116021847974;3754,577924442420;24,79;PF45;10;1;20;245,10;124,71;23,8;24,7;0,93;1,6;3,7;293;14,88;24,0428006908463;115,903225806452;93,90663;8,06234929861665e-02;176,08170868178763158;1,63755989074063e-01;1,21605614998697e-04;-9,01472741352216;0,00341296928327645
39;105;436,430147960435;2870,653393929290;26,14;PF45;10;1;20;245,10;124,71;23,8;24,7;0,93;1,6;3,7;293;14,88;24,0428006908463;115,903225806452;93,90663;5,73654335196051e-02;144,56089246940490511;1,34441629996547e-01;8,64392326141579e-05;-9,35606890403554;0,00341296928327645
64;7;505,723191817518;8260,853926462320;23,14;PF45;10;2;20;243,51;126,03;22,5;26,0;0,93;2,8;3,7;293;26,04;24,0428006908463;114,483870967742;93,26220;2,05333877399077e-01;34,49609140304485777;3,20813650048317e-02;1,76108972045338e-04;-8,64440759517768;0,00341296928327645
64;14;502,906477668673;6402,218308520750;25,27;PF45;10;2;20;243,51;126,03;22,5;26,0;0,93;2,8;3,7;293;26,04;24,0428006908463;114,483870967742;93,26220;1,43031255394826e-01;48,05850181266148979;4,46944066857752e-02;1,22703551717139e-04;-9,00573926031639;0,00341296928327645
64;21;477,152865378094;7856,389462555070;25,31;PF45;10;2;20;243,51;126,03;22,5;26,0;0,93;2,8;3,7;293;26,04;24,0428006908463;114,483870967742;93,26220;1,78629889397471e-01;90,02946425632551097;8,37274017583827e-02;1,53358015032503e-04;-8,78273540249986;0,00341296928327645
64;35;634,001230113170;5898,011251435130;24,17;PF45;10;2;20;243,51;126,03;22,5;26,0;0,93;2,8;3,7;293;26,04;24,0428006908463;114,483870967742;93,26220;1,33436578127674e-01;112,08672562724598265;1,04240654833339e-01;1,14603748152464e-04;-9,07403004782699;0,00341296928327645
64;49;481,042430703625;4496,226865671640;24,59;PF45;10;2;20;243,51;126,03;22,5;26,0;0,93;2,8;3,7;293;26,04;24,0428006908463;114,483870967742;93,26220;1,00041871994805e-01;117,64924146589042664;1,09413794563278e-01;8,59308329952798e-05;-9,36196785280413;0,00341296928327645
64;63;480,189710336590;4310,952775052260;23,06;PF45;10;2;20;243,51;126,03;22,5;26,0;0,93;2,8;3,7;293;26,04;24,0428006908463;114,483870967742;93,26220;1,01779620631576e-01;153,89078639494334766;1,43118431347297e-01;8,74802958506661e-05;-9,34409698023794;0,00341296928327645
64;77;479,785999151464;4389,272422571060;22,97;PF45;10;2;20;243,51;126,03;22,5;26,0;0,93;2,8;3,7;293;26,04;24,0428006908463;114,483870967742;93,26220;1,04278206586754e-01;192,70612577232148510;1,79216696968259e-01;8,96903157786422e-05;-9,31914775706185;0,00341296928327645
64;91;505,454802002731;4462,808238507060;24,79;PF45;10;2;20;243,51;126,03;22,5;26,0;0,93;2,8;3,7;293;26,04;24,0428006908463;114,483870967742;93,26220;9,78054717048143e-02;213,60715020331434744;1,98654649689082e-01;8,41546718765753e-05;-9,38285412043034;0,00341296928327645
64;105;461,225373988392;3678,563083722480;26,14;PF45;10;2;20;243,51;126,03;22,5;26,0;0,93;2,8;3,7;293;26,04;24,0428006908463;114,483870967742;93,26220;7,54094729343492e-02;190,03187179455994738;1,76729640768941e-01;6,48570284301644e-05;-9,64332527327242;0,00341296928327645
15;7;496,626300836107;6548,847054274470;23,14;PF45;10;3;20;250,03;127,53;21,1;27,5;0,93;1,2;3,8;293;11,16;24,0428006908463;112,870967741935;92,45925;1,59360057584653e-01;26,77248967422172043;2,48984153970262e-02;3,19076183661447e-04;-8,05008066343713;0,00341296928327645
15;14;496,391605955021;8470,351552106429;25,27;PF45;10;3;20;250,03;127,53;21,1;27,5;0,93;1,2;3,8;293;11,16;24,0428006908463;112,870967741935;92,45925;1,92263515973387e-01;64,60054136705794292;6,00785034713639e-02;3,85565788906662e-04;-7,86079872087898;0,00341296928327645
15;21;484,969769413361;10483,936828193800;25,31;PF45;10;3;20;250,03;127,53;21,1;27,5;0,93;1,2;3,8;293;11,16;24,0428006908463;112,870967741935;92,45925;2,40708299423184e-01;121,31698290928468964;1,12824794105635e-01;4,83866625993112e-04;-7,63370125535290;0,00341296928327645
15;35;516,107347876005;8084,606445793010;24,17;PF45;10;3;20;250,03;127,53;21,1;27,5;0,93;1,2;3,8;293;11,16;24,0428006908463;112,870967741935;92,45925;1,90792450170233e-01;160,26565814299536328;1,49047062072986e-01;3,84155940772004e-04;-7,86446199205069;0,00341296928327645
15;49;465,765756929638;6256,335906183370;24,59;PF45;10;3;20;250,03;127,53;21,1;27,5;0,93;1,2;3,8;293;11,16;24,0428006908463;112,870967741935;92,45925;1,43479835686136e-01;168,73228676689586791;1,56921026693213e-01;2,88996258308223e-04;-8,14909681696602;0,00341296928327645
15;63;510,907597798729;6162,459152766520;23,06;PF45;10;3;20;250,03;127,53;21,1;27,5;0,93;1,2;3,8;293;11,16;24,0428006908463;112,870967741935;92,45925;1,49326354544553e-01;225,78144807136430927;2,09976746706369e-01;3,01498049276989e-04;-8,10674701187770;0,00341296928327645
15;77;477,697963512940;4822,966652524400;22,97;PF45;10;3;20;250,03;127,53;21,1;27,5;0,93;1,2;3,8;293;11,16;24,0428006908463;112,870967741935;92,45925;1,15261352969080e-01;213,00298028686034968;1,98092771666780e-01;2,32593160894041e-04;-8,36621972117509;0,00341296928327645
15;91;511,101046882112;5805,406781975420;24,79;PF45;10;3;20;250,03;127,53;21,1;27,5;0,93;1,2;3,8;293;11,16;24,0428006908463;112,870967741935;92,45925;1,30124946125336e-01;284,19288233773340835;2,64299380574092e-01;2,63381144112159e-04;-8,24190835773173;0,00341296928327645
15;105;437,618286601815;4823,015260173450;26,14;PF45;10;3;20;250,03;127,53;21,1;27,5;0,93;1,2;3,8;293;11,16;24,0428006908463;112,870967741935;92,45925;1,02218946695609e-01;257,59174567293541713;2,39560323475830e-01;2,06664038371345e-04;-8,48441608623212;0,00341296928327645
33;7;481,065281272831;15791,123383014599;23,14;PF45;10;4;20;249,56;139,41;9,1;39,4;0,93;1,6;3,7;293;14,88;24,0428006908463;100,096774193548;84,48246;3,91257976408343e-01;65,73134003660170777;6,11301462340396e-02;5,88095803606066e-04;-7,43862069203468;0,00341296928327645
33;14;521,240053848591;12287,500839404500;25,27;PF45;10;4;20;249,56;139,41;9,1;39,4;0,93;1,6;3,7;293;14,88;24,0428006908463;100,096774193548;84,48246;2,75348647797754e-01;92,51714566004524443;8,60409454638421e-02;4,14221710752745e-04;-7,78910919426651;0,00341296928327645
33;21;487,760927433028;8656,503911894270;25,31;PF45;10;4;20;249,56;139,41;9,1;39,4;0,93;1,6;3,7;293;14,88;24,0428006908463;100,096774193548;84,48246;1,90859071608492e-01;96,19297209068020038;8,94594640443326e-02;2,87152664580228e-04;-8,15549655129522;0,00341296928327645
33;35;495,060578973266;9517,951697556169;24,17;PF45;10;4;20;249,56;139,41;9,1;39,4;0,93;1,6;3,7;293;14,88;24,0428006908463;100,096774193548;84,48246;2,20759187223351e-01;185,43771726761522700;1,72457077058882e-01;3,33072663250360e-04;-8,00714988382869;0,00341296928327645
33;49;467,022601279318;8263,949424307029;24,59;PF45;10;4;20;249,56;139,41;9,1;39,4;0,93;1,6;3,7;293;14,88;24,0428006908463;100,096774193548;84,48246;1,87505775668110e-01;220,50679218569766249;2,05071316732699e-01;2,83214764201605e-04;-8,16930506402337;0,00341296928327645
33;63;472,592338210827;7236,391749498740;23,06;PF45;10;4;20;249,56;139,41;9,1;39,4;0,93;1,6;3,7;293;14,88;24,0428006908463;100,096774193548;84,48246;1,73452728861383e-01;262,26052603841100108;2,43902289215722e-01;2,62335019243047e-04;-8,24588817164206;0,00341296928327645
33;77;477,286805260925;8243,878150190920;22,97;PF45;10;4;20;249,56;139,41;9,1;39,4;0,93;1,6;3,7;293;14,88;24,0428006908463;100,096774193548;84,48246;1,99948973759622e-01;369,50570350778082229;3,43640304262236e-01;3,03440953907830e-04;-8,10032351694294;0,00341296928327645
33;91;510,417660446063;8891,343604915790;24,79;PF45;10;4;20;249,56;139,41;9,1;39,4;0,93;1,6;3,7;293;14,88;24,0428006908463;100,096774193548;84,48246;1,99924121613143e-01;436,63428160310519388;4,06069881890888e-01;3,04054077699949e-04;-8,09830498520721;0,00341296928327645
33;105;432,071650453691;5930,650725483660;26,14;PF45;10;4;20;249,56;139,41;9,1;39,4;0,93;1,6;3,7;293;14,88;24,0428006908463;100,096774193548;84,48246;1,24392619079501e-01;313,46940008034221137;2,91526542074718e-01;1,88440968424429e-04;-8,57672576497970;0,00341296928327645
25;7;489,805795924994;797,788825224972;23,14;PF45;20;1;20;249,08;114,44;2,0;14,4;1,64;0,4;4,4;293;6,56;24,0428006908463;180,219512195122;97,96064;1,22210864874087e-02;2,05314252988466261;3,36715374901085e-03;7,33453440908379e-05;-9,52033153063412;0,00341296928327645
25;14;491,520367437441;766,190354767184;25,27;PF45;20;1;20;249,08;114,44;2,0;14,4;1,64;0,4;4,4;293;6,56;24,0428006908463;180,219512195122;97,96064;9,98050120423297e-03;3,35344840462227811;5,49965538358054e-03;5,99081230857230e-05;-9,72269845125716;0,00341296928327645
25;21;481,335885045778;631,250951541850;25,31;PF45;20;1;20;249,08;114,44;2,0;14,4;1,64;0,4;4,4;293;6,56;24,0428006908463;180,219512195122;97,96064;5,43875533611475e-03;2,74113268940183330;4,49545761061901e-03;3,26437183900676e-05;-10,32985811309258;0,00341296928327645
25;35;477,825118910940;686,368271280958;24,17;PF45;20;1;20;249,08;114,44;2,0;14,4;1,64;0,4;4,4;293;6,56;24,0428006908463;180,219512195122;97,96064;7,92256241921451e-03;6,65495243214018917;1,09141219887099e-02;4,75749616368160e-05;-9,95320395115515;0,00341296928327645
25;49;490,407889125800;649,885756929638;24,59;PF45;20;1;20;249,08;114,44;2,0;14,4;1,64;0,4;4,4;293;6,56;24,0428006908463;180,219512195122;97,96064;5,95508929040029e-03;7,00318500551073697;1,14852234090376e-02;3,57618507425486e-05;-10,23862885445264;0,00341296928327645
25;63;508,321402670535;649,479032464485;23,06;PF45;20;1;20;249,08;114,44;2,0;14,4;1,64;0,4;4,4;293;6,56;24,0428006908463;180,219512195122;97,96064;5,62071338831974e-03;8,49851864313945526;1,39375705747487e-02;3,37601569584296e-05;-10,29622923900474;0,00341296928327645
25;77;666,338014425117;840,829274501485;22,97;PF45;20;1;20;249,08;114,44;2,0;14,4;1,64;0,4;4,4;293;6,56;24,0428006908463;180,219512195122;97,96064;6,97523862457859e-03;12,89024097822123949;2,11399952042828e-02;4,19190113528257e-05;-10,07977110237021;0,00341296928327645
25;91;504,997177969959;673,809376422394;24,79;PF45;20;1;20;249,08;114,44;2,0;14,4;1,64;0,4;4,4;293;6,56;24,0428006908463;180,219512195122;97,96064;6,25278772049683e-03;13,65608838156507510;2,23959849457667e-02;3,75809139228516e-05;-10,18901424488000;0,00341296928327645
25;105;433,364097114363;620,048532354903;26,14;PF45;20;1;20;249,08;114,44;2,0;14,4;1,64;0,4;4,4;293;6,56;24,0428006908463;180,219512195122;97,96064;6,55766025893680e-03;16,52530385252074296;2,71014983181340e-02;3,94274615961543e-05;-10,14104798962222;0,00341296928327645
34;7;496,782271288254;759,804239313836;23,14;PF45;20;2;20;249,42;113,03;3,3;13,0;1,64;0,6;4,3;293;9,84;24,0428006908463;181,079268292683;98,33610;1,04467357381315e-02;1,75505160400609883;2,87828463057000e-03;4,17930556646934e-05;-10,08278036465869;0,00341296928327645
34;14;472,487329743427;814,440877415268;25,27;PF45;20;2;20;249,42;113,03;3,3;13,0;1,64;0,6;4,3;293;9,84;24,0428006908463;181,079268292683;98,33610;1,24369478239475e-02;4,17881446884635110;6,85325572890802e-03;4,97651232428705e-05;-9,90819615577237;0,00341296928327645
34;21;471,780467955239;775,515894273128;25,31;PF45;20;2;20;249,42;113,03;3,3;13,0;1,64;0,6;4,3;293;9,84;24,0428006908463;181,079268292683;98,33610;1,10294852529317e-02;5,55886056747757173;9,11653133066322e-03;4,41383907670734e-05;-10,02818061527482;0,00341296928327645
34;35;475,612071510579;779,134664589142;24,17;PF45;20;2;20;249,42;113,03;3,3;13,0;1,64;0,6;4,3;293;9,84;24,0428006908463;181,079268292683;98,33610;1,15416078443295e-02;9,69495058923680908;1,58997189663484e-02;4,62037700438327e-05;-9,98244916052554;0,00341296928327645
34;49;466,519275053305;730,826268656717;24,59;PF45;20;2;20;249,42;113,03;3,3;13,0;1,64;0,6;4,3;293;9,84;24,0428006908463;181,079268292683;98,33610;9,87875162867092e-03;11,61741191531700501;1,90525555411199e-02;3,95533111428112e-05;-10,13786114682991;0,00341296928327645
34;63;536,360436841432;711,579284160232;23,06;PF45;20;2;20;249,42;113,03;3,3;13,0;1,64;0,6;4,3;293;9,84;24,0428006908463;181,079268292683;98,33610;6,98350513043404e-03;10,55905975721626433;1,73168580018347e-02;2,79586291468534e-05;-10,48478467088313;0,00341296928327645
34;77;542,857912600764;729,914340263046;22,97;PF45;20;2;20;249,42;113,03;3,3;13,0;1,64;0,6;4,3;293;9,84;24,0428006908463;181,079268292683;98,33610;7,48451359175437e-03;13,83138111756207600;2,26834650328018e-02;2,99726145433297e-05;-10,41522644175777;0,00341296928327645
